treat,econ_hard,depress1,sex,age,occp,marital,nonwhite,educ,income,job_seek,depress2,work1,comply,control,job_dich,job_disc,depress,education,educationA,educationB
1,2.67000007629395,2.64000010490418,1,37.9835624694824,craftsmen/foremen/kindred,nevmarr,white0,highsc,15t24k,3.5,2.36363625526428,psyump,1,treat,0,3,-0.276363849639893,A,A,A
1,2.67000007629395,2.54999995231628,0,45.1808204650879,professionals,married,white0,somcol,40t49k,4.66666650772095,1.09090912342072,psyemp,1,treat,1,4,-1.45909082889557,B,B,A
1,4,1.73000001907349,0,26.8904113769531,manegerial,nevmarr,non.white1,highsc,15t24k,5,1.45454549789429,psyump,0,treat,1,4,-0.275454521179199,A,A,A
1,3.67000007629395,1.17999994754791,0,37.4383544921875,operatives/kindred wrks,nevmarr,non.white1,somcol,lt15k,4.16666650772095,1,psyump,1,treat,1,3,-0.179999947547913,B,B,A
0,2,2.54999995231628,0,28.6821918487549,manegerial,married,white0,bach,50k+,3.5,2.54545450210571,psyump,0,control,0,3,-0.00454545021057129,C,B,B
0,3,1.36000001430511,1,38.830135345459,sales workers,married,non.white1,gradwk,25t39k,3.33333325386047,1.27272725105286,psyump,0,control,0,2,-0.0872727632522583,C,B,B
1,3.32999992370605,2.35999989509583,0,24.210958480835,craftsmen/foremen/kindred,nevmarr,white0,somcol,lt15k,3.16666674613953,2.63636374473572,psyump,1,treat,0,2,0.276363849639893,B,B,A
1,4,1.54999995231628,0,41.7506866455078,craftsmen/foremen/kindred,divrcd,white0,somcol,15t24k,4.5,2,psyump,0,treat,1,4,0.450000047683716,B,B,A
1,1.66999995708466,1.54999995231628,1,56.9972610473633,manegerial,married,white0,highsc,50k+,4.66666650772095,1.36363637447357,psyump,1,treat,1,4,-0.186363577842712,A,A,A
0,4.32999992370605,2.45000004768372,1,34.5068511962891,clerical/kindred,married,white0,gradwk,50k+,3.83333325386047,1.36363637447357,psyump,0,control,0,3,-1.08636367321014,C,B,B
1,3.32999992370605,1.17999994754791,0,54.3835601806641,manegerial,married,white0,somcol,50k+,4,1.27272725105286,psyump,1,treat,1,3,0.0927273035049438,B,B,A
1,2.32999992370605,1.89999997615814,1,49.3863029479981,laborers/service wrks,divrcd,white0,somcol,15t24k,5,2,psyemp,0,treat,1,4,0.100000023841858,B,B,A
1,4.67000007629395,2.08999991416931,1,53.0301361083984,professionals,divrcd,white0,highsc,25t39k,5,1.36363637447357,psyump,1,treat,1,4,-0.72636353969574,A,A,A
1,3,2.35999989509583,1,46.5506858825684,clerical/kindred,married,white0,somcol,50k+,3.83333325386047,2.63636374473572,psyump,0,treat,0,3,0.276363849639893,B,B,A
0,3,2.35999989509583,1,39.9424667358398,manegerial,married,white0,somcol,50k+,3.66666674613953,1.54545450210571,psyump,0,control,0,3,-0.814545392990112,B,B,A
1,3,1.9099999666214,0,34.0136985778809,professionals,married,white0,somcol,25t39k,3.66666674613953,2.27272725105286,psyump,1,treat,0,3,0.362727284431458,B,B,A
1,3,1.82000005245209,1,33.0657539367676,manegerial,widowed,white0,lt-hs,25t39k,5,2.63636374473572,psyump,1,treat,1,4,0.81636369228363,A,A,A
1,1.66999995708466,1.45000004768372,0,48.3643836975098,professionals,married,white0,somcol,50k+,4.33333349227905,1.36363637447357,psyump,1,treat,1,3,-0.086363673210144,B,B,A
1,3,1.17999994754791,0,28.4794521331787,manegerial,married,white0,somcol,25t39k,3.66666674613953,1.27272725105286,psyemp,0,treat,0,3,0.0927273035049438,B,B,A
1,3,1,1,48.3945198059082,laborers/service wrks,separtd,white0,highsc,15t24k,5,1,psyemp,0,treat,1,4,0,A,A,A
0,2,1.39999997615814,1,43.0520553588867,professionals,widowed,white0,bach,50k+,3.33333325386047,1.27272725105286,psyump,0,control,0,2,-0.127272725105286,C,B,B
1,4.67000007629395,1.89999997615814,1,38.830135345459,sales workers,divrcd,white0,bach,lt15k,5,1.36363637447357,psyump,1,treat,1,4,-0.53636360168457,C,B,B
0,3,2.91000008583069,1,18.572603225708,clerical/kindred,nevmarr,white0,highsc,lt15k,3.5,2.59999990463257,psyemp,0,control,0,3,-0.31000018119812,A,A,A
0,2,2.54999995231628,1,18.6575336456299,clerical/kindred,nevmarr,white0,highsc,lt15k,2.66666674613953,2.18181824684143,psyump,0,control,0,2,-0.368181705474854,A,A,A
1,4.32999992370605,1.63999998569489,1,41.5479469299316,manegerial,divrcd,white0,highsc,lt15k,3.83333325386047,1.54545450210571,psyump,0,treat,0,3,-0.0945454835891724,A,A,A
1,4.32999992370605,2.35999989509583,1,34.2328758239746,clerical/kindred,divrcd,white0,bach,15t24k,4.33333349227905,2.45454549789429,psyump,1,treat,1,3,0.0945456027984619,C,B,B
0,3,1.26999998092651,1,48.1150703430176,clerical/kindred,widowed,white0,somcol,15t24k,3,2.45454549789429,psyump,0,control,0,2,1.18454551696777,B,B,A
1,4.67000007629395,2.35999989509583,1,28.4931507110596,manegerial,nevmarr,white0,somcol,15t24k,5,1,psyemp,0,treat,1,4,-1.35999989509583,B,B,A
1,4,1.26999998092651,0,20.7780818939209,operatives/kindred wrks,married,white0,somcol,15t24k,4.16666650772095,1,psyump,0,treat,1,3,-0.269999980926514,B,B,A
1,2.32999992370605,1.26999998092651,0,26.668493270874,clerical/kindred,nevmarr,non.white1,somcol,15t24k,3.83333325386047,1.45454549789429,psyump,1,treat,0,3,0.184545516967773,B,B,A
0,3.32999992370605,2.64000010490418,1,36.4054794311523,manegerial,nevmarr,white0,somcol,15t24k,4.16666650772095,3.09090900421143,psyump,0,control,1,3,0.450908899307251,B,B,A
1,3,2.54999995231628,1,20.7561645507813,operatives/kindred wrks,nevmarr,white0,lt-hs,40t49k,5,1.63636362552643,psyump,0,treat,1,4,-0.913636326789856,A,A,A
1,4,2.64000010490418,0,38.7452049255371,professionals,married,white0,highsc,25t39k,3.83333325386047,1.36363637447357,psyemp,1,treat,0,3,-1.2763637304306,A,A,A
1,2,1,1,28.4410953521729,clerical/kindred,divrcd,white0,highsc,25t39k,3.66666674613953,2.27272725105286,psyump,0,treat,0,3,1.27272725105286,A,A,A
0,3.32999992370605,2.73000001907349,1,28.7534255981445,clerical/kindred,nevmarr,white0,somcol,40t49k,4.83333349227905,2.27272725105286,psyemp,0,control,1,4,-0.45727276802063,B,B,A
1,4.32999992370605,3,1,48.2712326049805,manegerial,widowed,white0,somcol,lt15k,3.16666674613953,2.27272725105286,psyump,1,treat,0,2,-0.727272748947144,B,B,A
1,3.32999992370605,2.1800000667572,1,47.3780822753906,clerical/kindred,married,white0,somcol,25t39k,3.66666674613953,3.45454549789429,psyump,1,treat,0,3,1.27454543113709,B,B,A
1,3,1.26999998092651,1,27.306848526001,clerical/kindred,married,white0,bach,50k+,5,1.18181812763214,psyump,0,treat,1,4,-0.0881818532943726,C,B,B
1,1,1.73000001907349,0,38.5260276794434,craftsmen/foremen/kindred,married,white0,lt-hs,25t39k,3,1.36363637447357,psyemp,1,treat,0,2,-0.366363644599915,A,A,A
1,2.67000007629395,1.9099999666214,0,52.8273963928223,manegerial,married,white0,somcol,25t39k,4.16666650772095,2.27272725105286,psyemp,0,treat,1,3,0.362727284431458,B,B,A
0,4,2.1800000667572,0,28.2712326049805,manegerial,nevmarr,white0,somcol,25t39k,4.66666650772095,1.36363637447357,psyemp,0,control,1,4,-0.81636369228363,B,B,A
1,3,2,0,38.4219169616699,sales workers,nevmarr,white0,highsc,25t39k,4,1.90909087657928,psyemp,1,treat,1,3,-0.0909091234207153,A,A,A
1,2.67000007629395,1.0900000333786,0,35.4438362121582,professionals,nevmarr,non.white1,somcol,lt15k,4,1.36363637447357,psyump,1,treat,1,3,0.273636341094971,B,B,A
1,3.32999992370605,1.26999998092651,0,34.8246574401855,craftsmen/foremen/kindred,nevmarr,white0,highsc,15t24k,5,1.36363637447357,psyemp,1,treat,1,4,0.0936363935470581,A,A,A
1,3.67000007629395,1.9099999666214,0,22.1534252166748,operatives/kindred wrks,nevmarr,white0,lt-hs,15t24k,3.5,1.72727274894714,psyump,0,treat,0,3,-0.182727217674255,A,A,A
1,3,1.60000002384186,0,30.7698631286621,sales workers,nevmarr,non.white1,somcol,15t24k,5,1,psyump,0,treat,1,4,-0.600000023841858,B,B,A
1,2.32999992370605,1.17999994754791,0,55.6739730834961,operatives/kindred wrks,married,white0,highsc,15t24k,3.83333325386047,1.18181812763214,psyump,0,treat,0,3,0.00181818008422852,A,A,A
1,3.32999992370605,2.08999991416931,1,20.3698635101318,clerical/kindred,nevmarr,white0,lt-hs,lt15k,2.66666674613953,2.36363625526428,psyump,0,treat,0,2,0.273636341094971,A,A,A
0,1.66999995708466,2.64000010490418,1,26.3342456817627,clerical/kindred,separtd,white0,somcol,40t49k,4.66666650772095,2.63636374473572,psyemp,0,control,1,4,-0.00363636016845703,B,B,A
1,1.33000004291534,1,0,42.2602729797363,craftsmen/foremen/kindred,married,non.white1,highsc,25t39k,3.33333325386047,1,psyump,0,treat,0,2,0,A,A,A
1,3,2.08999991416931,0,36.9260292053223,professionals,nevmarr,white0,somcol,15t24k,4,1.72727274894714,psyump,1,treat,1,3,-0.362727165222168,B,B,A
1,4.32999992370605,2.26999998092651,1,35.3287658691406,clerical/kindred,divrcd,white0,highsc,lt15k,5,1.90909087657928,psyemp,1,treat,1,4,-0.360909104347229,A,A,A
1,3,1.45000004768372,1,22.6520557403564,laborers/service wrks,nevmarr,white0,gradwk,lt15k,5,1.27272725105286,psyump,1,treat,1,4,-0.177272796630859,C,B,B
0,5,2.1800000667572,1,39.0931510925293,professionals,separtd,non.white1,bach,lt15k,4.33333349227905,2.09090900421143,psyump,0,control,1,3,-0.0890910625457764,C,B,B
0,5,2.64000010490418,0,37.9150695800781,operatives/kindred wrks,divrcd,non.white1,lt-hs,15t24k,3.66666674613953,1.81818187236786,psyump,0,control,0,3,-0.821818232536316,A,A,A
1,4,1.82000005245209,0,50.0273971557617,manegerial,married,white0,somcol,25t39k,2.5,1.81818187236786,psyump,0,treat,0,2,-0.00181818008422852,B,B,A
1,4,2.64000010490418,0,36.0082206726074,operatives/kindred wrks,married,non.white1,somcol,40t49k,1.5,1.72727274894714,psyemp,1,treat,0,1,-0.912727355957031,B,B,A
1,3.67000007629395,2.08999991416931,1,39.904109954834,clerical/kindred,married,white0,highsc,25t39k,3.66666674613953,1.54545450210571,psyump,0,treat,0,3,-0.544545412063599,A,A,A
1,5,1.82000005245209,1,62.241096496582,clerical/kindred,widowed,white0,somcol,15t24k,3.5,1.90909087657928,psyump,1,treat,0,3,0.0890908241271973,B,B,A
1,2.32999992370605,2.54999995231628,1,34.9835624694824,operatives/kindred wrks,married,white0,somcol,40t49k,3.66666674613953,3.63636374473572,psyump,0,treat,0,3,1.08636379241943,B,B,A
1,3.32999992370605,2.08999991416931,1,38.265754699707,clerical/kindred,nevmarr,non.white1,highsc,lt15k,4.66666650772095,1.09090912342072,psyemp,1,treat,1,4,-0.999090790748596,A,A,A
0,4.32999992370605,2.45000004768372,1,28.8109588623047,operatives/kindred wrks,divrcd,white0,highsc,lt15k,4,1.18181812763214,psyump,0,control,1,3,-1.26818192005157,A,A,A
0,4,2.91000008583069,0,38.6958885192871,operatives/kindred wrks,divrcd,white0,highsc,lt15k,3.16666674613953,3.18181824684143,psyump,0,control,0,2,0.271818161010742,A,A,A
1,4.67000007629395,2.1800000667572,0,51.1561660766602,manegerial,married,non.white1,bach,40t49k,5,1.27272725105286,psyump,1,treat,1,4,-0.907272815704346,C,B,B
1,5,1,1,36.9260292053223,manegerial,married,white0,somcol,15t24k,3.83333325386047,1.81818187236786,psyump,1,treat,0,3,0.818181872367859,B,B,A
0,3.67000007629395,2.45000004768372,1,29.9150676727295,professionals,nevmarr,white0,gradwk,25t39k,3.33333325386047,2.45454549789429,psyump,0,control,0,2,0.00454545021057129,C,B,B
0,1.33000004291534,1.45000004768372,1,47.4356155395508,manegerial,married,white0,gradwk,50k+,4.66666650772095,2.45454549789429,psyump,0,control,1,4,1.00454545021057,C,B,B
0,2.67000007629395,1.54999995231628,1,44.3479461669922,professionals,married,white0,highsc,50k+,4.33333349227905,1,psyump,0,control,1,3,-0.549999952316284,A,A,A
1,1.66999995708466,2.45000004768372,1,43.5315055847168,clerical/kindred,married,white0,bach,50k+,4.16666650772095,1,psyump,1,treat,1,3,-1.45000004768372,C,B,B
1,3,1.20000004768372,0,22.5013694763184,laborers/service wrks,nevmarr,white0,highsc,15t24k,3.83333325386047,2.18181824684143,psyemp,0,treat,0,3,0.981818199157715,A,A,A
0,3.67000007629395,1.82000005245209,1,44.095890045166,manegerial,married,white0,highsc,40t49k,3.33333325386047,2.81818175315857,psyump,0,control,0,2,0.998181700706482,A,A,A
1,2.67000007629395,1.54999995231628,1,27.4493141174316,laborers/service wrks,nevmarr,white0,somcol,lt15k,3.33333325386047,3.54545450210571,psyemp,1,treat,0,2,1.99545454978943,B,B,A
1,4,2.45000004768372,0,41.5972595214844,manegerial,married,white0,somcol,50k+,4.33333349227905,2.81818175315857,psyump,1,treat,1,3,0.368181705474854,B,B,A
1,2,1.9099999666214,0,23.095890045166,clerical/kindred,nevmarr,white0,bach,lt15k,3.66666674613953,3,psyemp,0,treat,0,3,1.0900000333786,C,B,B
1,5,2.91000008583069,1,26.191780090332,operatives/kindred wrks,married,white0,highsc,15t24k,3.16666674613953,2.72727274894714,psyump,0,treat,0,2,-0.182727336883545,A,A,A
1,3.32999992370605,1.17999994754791,0,42.6328773498535,sales workers,divrcd,white0,gradwk,50k+,5,1.18181812763214,psyemp,1,treat,1,4,0.00181818008422852,C,B,B
1,3.67000007629395,2.45000004768372,1,37.0547943115234,sales workers,married,white0,somcol,50k+,3.16666674613953,1.63636362552643,psyump,0,treat,0,2,-0.813636422157288,B,B,A
0,3.67000007629395,1,0,41.7095909118652,operatives/kindred wrks,divrcd,non.white1,highsc,40t49k,5,1,psyemp,0,control,1,4,0,A,A,A
1,1,1.17999994754791,0,38.3205490112305,craftsmen/foremen/kindred,married,white0,somcol,50k+,4.5,1.09090912342072,psyemp,0,treat,1,4,-0.0890908241271973,B,B,A
0,5,2.73000001907349,1,42.1260261535645,manegerial,divrcd,white0,bach,25t39k,3.5,2,psyump,0,control,0,3,-0.730000019073486,C,B,B
1,3,1.45000004768372,0,34.9205474853516,professionals,nevmarr,non.white1,gradwk,15t24k,4.33333349227905,2,psyump,1,treat,1,3,0.549999952316284,C,B,B
1,3.67000007629395,2.1800000667572,0,37.9972610473633,laborers/service wrks,nevmarr,non.white1,highsc,lt15k,4.16666650772095,1.09090912342072,psyemp,0,treat,1,3,-1.08909094333649,A,A,A
1,4.32999992370605,2.08999991416931,1,22.5369853973389,clerical/kindred,nevmarr,non.white1,somcol,lt15k,4.33333349227905,2.54545450210571,psyump,0,treat,1,3,0.455454587936401,B,B,A
1,3.67000007629395,1.36000001430511,1,34.808219909668,manegerial,married,non.white1,bach,50k+,4.66666650772095,1.18181812763214,psyump,1,treat,1,4,-0.178181886672974,C,B,B
0,4,2.8199999332428,0,32.2712326049805,professionals,married,white0,somcol,40t49k,4.16666650772095,3.81818175315857,psyump,0,control,1,3,0.998181819915771,B,B,A
0,1.33000004291534,1.20000004768372,0,24.3726024627686,professionals,nevmarr,white0,bach,40t49k,3.83333325386047,1.36363637447357,psyemp,0,control,0,3,0.163636326789856,C,B,B
0,3,1.36000001430511,1,46.7780838012695,manegerial,divrcd,white0,bach,40t49k,4.66666650772095,1.45454549789429,psyump,0,control,1,4,0.0945454835891724,C,B,B
1,3,2,1,38.6301383972168,sales workers,divrcd,white0,highsc,15t24k,5,1.54545450210571,psyemp,1,treat,1,4,-0.454545497894287,A,A,A
1,2,1.0900000333786,1,24.2273979187012,clerical/kindred,nevmarr,white0,bach,15t24k,5,1.45454549789429,psyump,0,treat,1,4,0.364545464515686,C,B,B
0,1.33000004291534,1.36000001430511,0,29.8904113769531,craftsmen/foremen/kindred,married,white0,gradwk,40t49k,4.66666650772095,1.11111116409302,psyemp,0,control,1,4,-0.248888850212097,C,B,B
1,3.32999992370605,2.54999995231628,1,31.4493141174316,manegerial,separtd,white0,highsc,25t39k,3.83333325386047,1.81818187236786,psyump,0,treat,0,3,-0.731818079948425,A,A,A
0,4.32999992370605,2,1,21.7945213317871,professionals,nevmarr,non.white1,bach,lt15k,3.83333325386047,2.36363625526428,psyemp,0,control,0,3,0.363636255264282,C,B,B
0,5,2.1800000667572,1,31.6986293792725,clerical/kindred,divrcd,white0,somcol,15t24k,5,1.09090912342072,psyump,0,control,1,4,-1.08909094333649,B,B,A
0,1.66999995708466,1.45000004768372,1,26.1616439819336,clerical/kindred,married,white0,bach,50k+,4.16666650772095,2.09090900421143,psyump,0,control,1,3,0.64090895652771,C,B,B
0,3,1.54999995231628,0,22.7945213317871,craftsmen/foremen/kindred,nevmarr,white0,highsc,15t24k,5,1,psyemp,0,control,1,4,-0.549999952316284,A,A,A
1,2.32999992370605,2.88000011444092,1,32.0657539367676,professionals,nevmarr,non.white1,gradwk,25t39k,3.66666674613953,1.79999995231628,psyump,1,treat,0,3,-1.08000016212463,C,B,B
1,2.32999992370605,2,1,20.9287662506104,clerical/kindred,nevmarr,non.white1,somcol,15t24k,3.5,1.09090912342072,psyump,0,treat,0,3,-0.909090876579285,B,B,A
0,3.32999992370605,1.63999998569489,1,34.4904098510742,professionals,divrcd,non.white1,bach,lt15k,4.66666650772095,1,psyump,0,control,1,4,-0.639999985694885,C,B,B
1,4.67000007629395,2,1,45.1041107177734,manegerial,married,white0,highsc,25t39k,3.66666674613953,1.63636362552643,psyump,0,treat,0,3,-0.363636374473572,A,A,A
1,3.67000007629395,2.08999991416931,0,50.9616432189942,professionals,married,white0,bach,40t49k,4.5,1,psyump,1,treat,1,4,-1.08999991416931,C,B,B
1,1.66999995708466,1.45000004768372,0,53.2109603881836,sales workers,married,white0,bach,50k+,4,1.54545450210571,psyump,1,treat,1,3,0.0954544544219971,C,B,B
1,1.33000004291534,1,1,24.0712337493897,clerical/kindred,nevmarr,non.white1,somcol,50k+,4.66666650772095,1,psyump,0,treat,1,4,0,B,B,A
0,4.32999992370605,1.17999994754791,1,29.1561641693115,clerical/kindred,nevmarr,non.white1,gradwk,lt15k,5,1,psyump,0,control,1,4,-0.179999947547913,C,B,B
1,3,2.1800000667572,1,58.8575325012207,professionals,widowed,white0,highsc,15t24k,4.33333349227905,1.63636362552643,psyump,0,treat,1,3,-0.543636441230774,A,A,A
1,1.33000004291534,1.36000001430511,1,34.1780815124512,sales workers,married,non.white1,bach,50k+,4.83333349227905,1.54545450210571,psyump,1,treat,1,4,0.185454487800598,C,B,B
0,2.67000007629395,2.64000010490418,0,34.2054786682129,craftsmen/foremen/kindred,separtd,non.white1,somcol,25t39k,5,1.36363637447357,psyump,0,control,1,4,-1.2763637304306,B,B,A
1,3,2.35999989509583,0,23.5178089141846,craftsmen/foremen/kindred,married,white0,somcol,25t39k,2.16666674613953,1.54545450210571,psyemp,0,treat,0,1,-0.814545392990112,B,B,A
1,3,1,0,31.1315059661865,professionals,married,non.white1,gradwk,50k+,5,1,psyump,1,treat,1,4,0,C,B,B
1,1.66999995708466,2.64000010490418,0,26.6465759277344,sales workers,married,white0,bach,25t39k,4.5,1.90909087657928,psyump,1,treat,1,4,-0.73090922832489,C,B,B
1,2.67000007629395,1.0900000333786,1,36.4328765869141,clerical/kindred,widowed,non.white1,somcol,lt15k,4.16666650772095,1.18181812763214,psyump,1,treat,1,3,0.09181809425354,B,B,A
1,4,1.54999995231628,1,40.9013710021973,professionals,separtd,white0,somcol,50k+,4.33333349227905,2.63636374473572,psyump,1,treat,1,3,1.08636379241943,B,B,A
0,3.67000007629395,1.20000004768372,0,26.7123279571533,craftsmen/foremen/kindred,divrcd,non.white1,somcol,lt15k,2.5,1.27272725105286,psyump,0,control,0,2,0.0727272033691406,B,B,A
1,4,1.26999998092651,1,57.9095878601074,professionals,widowed,white0,highsc,25t39k,4.33333349227905,1.27272725105286,psyump,1,treat,1,3,0.00272727012634277,A,A,A
1,2,1.17999994754791,1,44.8136978149414,craftsmen/foremen/kindred,divrcd,white0,highsc,lt15k,4.33333349227905,1.72727274894714,psyump,0,treat,1,3,0.547272801399231,A,A,A
1,3,1.36000001430511,0,38.2054786682129,craftsmen/foremen/kindred,married,white0,highsc,25t39k,4.16666650772095,1.72727274894714,psyump,0,treat,1,3,0.367272734642029,A,A,A
1,4,2.54999995231628,0,40.9726028442383,professionals,married,white0,somcol,25t39k,3,3.63636374473572,psyump,1,treat,0,2,1.08636379241943,B,B,A
0,5,1,1,48.9095878601074,professionals,married,non.white1,gradwk,50k+,5,1.45454549789429,psyump,0,control,1,4,0.454545497894287,C,B,B
0,4.32999992370605,1.9099999666214,1,25.0438346862793,clerical/kindred,married,white0,somcol,lt15k,4,1.54545450210571,psyemp,0,control,1,3,-0.364545464515686,B,B,A
0,4,1.36000001430511,1,30.975341796875,manegerial,divrcd,non.white1,bach,25t39k,4.5,1.36363637447357,psyemp,0,control,1,4,0.00363636016845703,C,B,B
